Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,December,471100053130226,23.89
,January,171615075130200,7471.66
,January,451100022330200,676.63
,January,451100036130200,130.49
,January,161200012800303,339.46
,January,151200025810500,1545.85
,December,471100050331600,36.28
,January,171612565130200,1397.8
,January,171610050130205,1020.42
,January,451100025330200,1372.25
,January,615100620,123.54
,January,161800006301301,58.43
,December,451100032330226,82.84
,January,451100032330200,1068.34
,January,6321307,29.0
,January,171309006130200,250.83
,January,471310008130200,519.32
,January,461800020330201,16.61
,January,171100063330200,114.2
,January,171406565210200,102.31
,January,171409090400400,82.73
,January,171406565100704,64.24
,November,471100045301200,161.54
,December,171406565211000,62.0
,November,171406565350100,26.68
,January,461800505520301,1032.63
,January,614401000,324.2
,January,6211903,103.4
,November,451900032301501,25.25
,January,471307510130200,689.42
,January,161200010800103,9.91
,December,461800018301501,39.44
,December,161200008800102,135.8
,January,461800605301201,62.65
,January,451100042400700,22.62
,January,471100045301200,74.36
,December,471100050301500,179.1
,January,471100068610300,148.96
,January,461800505520101,61.58
,December,611050100,30.38
,January,151200016800305,438.28
,January,461800007520201,2.1
,January,451100032400500,17.51
,December,171406565400600,9.83
,December,451100040330226,5.84
,January,171407777400300,1539.14
,January,451103305400700,4.95
,January,171407777100400,20.84
,January,612050016,82.26
,December,171100063400304,27.9
,December,451900020400301,128.56
,December,171409090700100,88.88
,December,615400504,24.42
,December,615040000,19.12
,December,461800018110101,2.01
,January,451100045400300,29.02
,February,471100050301500,84.9
,February,451120064710100,3582.06
,February,161200008810501,196.23
,February,461800008530201,809.34
,February,615100716,1163.74
,February,981200016800300,6693.08
,February,4500060,3349.0
,February,6321309,2132.54
,February,6313101,207676.3
,February,6211903,62.36
,February,151200016800300,11936.7
,February,615301500,87.26
,February,614210500,2352.44
,February,161200012800303,225.66
,February,471100060400500,32.42
,February,471307510130200,807.18
,January,614210500,1330.46
,February,171620075130205,443.35
,February,451999999020001,112.14
,February,471100063130200,453.27
,January,451900032301501,25.28
,February,981306506130200,810.79
,February,171615075130205,1709.96
,February,471100063400300,290.96
,January,615210500,663.62
,March,6311301,4314.09
,March,6321309,2928.64
,March,161200008800301,18210.35
,March,171406565400300,993.67
,March,171615075130200,6554.8
,January,451100028610300,30.0
,March,471100050330200,877.73
,March,151200020800300,6454.29
,March,4500060,583.42
,March,171407777100700,1012.66
,January,171100068610300,62.34
,January,471709025705229,24.99
,March,471100063130200,165.4
,January,6211601,1036.04
,January,451100023710100,378.41
,February,171407777400400,228.27
,February,614400600,27.88
,February,451100032605200,27.28
,March,6321306,975.44
,March,451100032400300,353.24
,January,169900000999999,46.72
,February,171407777400500,373.2
,February,461800605301201,30.92
,January,615401000,15.16
,February,461800014301501,26.88
,February,161200012120201,191.3
,February,171409090020000,17.94
,March,161200008800303,323.35
,March,161200010800303,166.58
,March,471100063400300,1513.98
,January,451100040400326,9.6
,January,611400100,15.56
,February,171100068400330,29.75
,February,461800007501501,613.16
,February,981305006130200,171.59
,February,6211602,72.34
,February,615210200,33.88
,March,471100058400300,26.56
,March,161200010810501,651.71
,March,171406565210200,351.5
,January,4500056,396.36
,February,171406565210200,40.24
,February,623211000,132.53
,February,471100050400200,3.26
,February,171407777330850,194.91
,April,461800012301501,22.9
,May,4500060,3376.98
,May,6313101,61297.18
,May,161200012800102,40.35
,May,981200016800300,1689.59
,May,615050100,78.48
,May,451100025400300,582.02
,May,461800016301501,330.53
,May,171100080330200,464.3
,May,171100065400330,64.7
,May,171620075130200,232.17
,May,461800007110101,444.17
,May,471104605400300,203.79
,May,451900020330201,239.56
,June,451100032330200,1000.22
,June,471307508130200,363.46
,June,461800007301201,1371.67
,March,161200008810502,308.83
,March,171409090400200,53.26
,May,461800014301501,204.31
,May,6211900,327.3
,May,615100600,227.32
,May,171100080400300,171.78
,May,615100716,654.74
,March,471100056330200,517.18
,April,161200012800303,62.62
,May,161200012800303,247.84
,May,611330200,811.4
,May,451100040400300,144.75
,May,614330200,6.28
,May,451100032130200,11.51
,May,471100050600200,84.55
,March,471104605400300,444.41
,April,451100025330200,270.74
,April,161200010810502,1.17
,May,471500125130200,332.2
,June,471100045330200,706.65
,June,161200012800101,2930.54
,March,471104605330200,224.04
,March,451100028400300,267.06
,March,612100716,389.2
,May,451100028400300,444.07
,March,171100075330200,151.14
,March,171406565331000,235.25
,March,171309006130200,27.62
,March,171307506130200,9.91
,April,171100080400300,13.83
,May,623345100,1590.75
,May,461800505520301,246.57
,June,461800016330201,1095.24
,February,161200010800103,0.63
,March,614100716,2733.42
,April,171610050130200,55.84
,April,171309006130200,30.77
,June,451100028330200,316.45
,June,451100042330200,192.85
,February,614400500,25.56
,February,171100068610300,29.84
,March,461800012330201,33.33
,March,471104605610300,382.33
,March,6211602,143.94
,June,161200008800101,6652.06
,April,461800008301201,4.13
,April,461800012330201,4.11
,June,451100020330200,771.46
,March,461800010330201,12.43
,May,171100063330200,12.81
,June,471100053330200,555.57
,January,471100056330226,46.75
,March,471100071330200,382.56
,March,471100063610300,6.88
,May,171406565400500,27.9
,May,171409090210500,85.55
,June,151200020800305,199.46
,June,171310008130200,171.18
,June,461800010400301,97.94
,February,171307506130200,49.6
,June,451120064710100,2165.55
,June,471100050610300,35.74
,June,471100050130200,39.77
,March,451100040332000,70.7
,March,461800505110101,90.8
,March,461800010301501,35.59
,March,471708015700229,145.11
,April,451100040332000,49.76
,May,471100071331700,48.84
,May,471309006130200,57.03
,March,981305006130200,105.3
,March,451100025330200,1348.86
,May,461800008301501,24.78
,January,471100050400326,3.18
,May,171100090301200,25.88
,May,151200032800305,96.02
,March,612050016,226.0
,March,6211903,82.98
,March,461800014400301,777.21
,February,171407777410100,32.5
,March,171407777400600,77.33
,April,6211901,41.48
,April,471500125130200,62.44
,March,171406565410100,90.54
,February,471104605400326,27.68
,May,451100040130200,6.3
,March,451100036130200,7.57
,March,461800008520701,62.02
,March,461800505520101,74.76
,March,471100053331600,132.97
,May,171409090400400,65.86
,March,151200036800305,97.4
,April,171100063400330,7.4
,March,161800010400301,1.21
,February,161200008800102,14.97
,March,161800505110101,64.43
,March,451100042400300,4.08
,February,171409090700100,210.89
,March,171407777330204,30.16
,February,171409090710200,98.3
,March,981200010800300,96.61
,March,171407777400400,72.57
,January,171407777410100,9.9
,March,612210200,253.15
,February,623210200,13.56
,March,171409090301200,73.42
,March,171407777350100,83.71
,February,471104605400700,3.72
,March,614401000,59.96
,March,171100060400330,19.74
,May,461800505501401,59.92
,July,451100022330200,904.47
,July,461800014330201,2394.34
,July,461800505110101,992.28
,June,161200010800101,1043.01
,July,171407777400300,1797.21
,July,451100040400300,310.04
,July,471100071330200,296.21
,July,6313101,164481.27
,July,151200032800300,1702.07
,July,614700200,596.2
,July,161200010800301,6468.82
,July,161200010800303,145.15
,July,461800000050010,40.66
,June,171100068330200,15.86
,July,171407777400500,175.46
,July,451100040400700,350.43
,July,171409090400200,9.73
,June,461800007530101,133.71
,June,171400125100700,229.91
,June,471100065330200,151.33
,July,461800014400301,220.4
,July,171615075130205,399.42
,July,6321306,636.94
,July,171406565400100,78.29
,July,471100050331700,59.28
,June,615400300,133.2
,July,6211411,888.8
,July,171100063610330,28.42
,July,461800007530101,1058.49
,July,471100068400300,390.98
,July,171100063401130,149.98
,June,615400200,124.0
,June,161800006110101,235.34
,June,614100700,2666.91
,July,451100042330200,0.95
,June,471100050301500,32.07
,June,171407777331000,272.73
,July,171100065330200,115.44
,July,472115080130200,348.95
,July,461800014301501,66.8
,July,471100058400300,74.81
,July,471100063130200,261.46
,June,614040016,462.04
,July,471310008130200,29.87
,July,171400125100700,65.0
,June,221014028400300,45.76
,June,471100068610300,61.26
,July,6211912,27.14
,June,161800505301501,5.0
,June,451100032330226,4.72
,June,161200010810501,27.6
,July,614100516,40.62
,July,6211903,43.32
,June,471100058610326,6.7
,June,451100040600200,9.78
,June,471100053331700,17.7
,June,471100050400326,33.2
,June,471100063401126,14.7
,October,451100025330200,814.42
,October,471305006130200,2600.69
,October,461800012330201,124.4
,August,471306506130200,2742.54
,August,472115080130200,325.44
,August,161200012800101,1890.0
,August,611100707,2605.14
,August,461800007520601,773.94
,August,161200012800301,7371.56
,August,171310008130200,645.29
,August,171406565100700,1481.03
,August,471100050400300,1014.73
,August,471100063400700,439.62
,August,471309006130200,146.1
,October,161200012800301,14852.55
,October,461800014130201,558.43
,October,4500060,8312.46
,October,471306508130200,534.07
,October,471100053331600,331.79
,October,471310008130200,63.5
,August,623345100,1838.23
,September,161200010800302,1755.81
,September,471100063400700,48.15
,September,471100045331600,53.71
,September,471100063400326,31.58
,September,451100040401100,217.16
,October,451100023710100,2243.72
,October,461800505520201,1408.96
,August,461800008301201,1003.16
,August,614100716,1798.56
,August,6211700,1191.14
,August,471305006130200,1209.27
,October,161800006301701,56.16
,October,151100020400300,1555.73
,November,471100050400500,194.74
,August,161200010120201,61.24
,August,461800010301501,754.39
,September,6219101,3937.16
,September,6311303,4521.12
,September,451100036130200,1194.26
,August,461800014400301,8.32
,August,451100028330200,273.51
,August,171610050130200,526.56
,August,461800505301301,235.15
,August,171100068400330,174.87
,September,451100025330200,648.88
,September,613100500,209.84
,October,161200012800102,46.86
,September,151200020810500,403.31
,August,171400125100700,166.52
,August,461800016400301,325.88
,October,611100716,553.76
,September,461800505501401,412.43
,September,6211610,508.26
,August,451100022330200,143.13
,October,461800505301201,3821.77
,October,6321306,910.7
,October,614050100,259.55
,September,471100063400526,17.72
,September,471307510130200,219.63
,September,623210200,100.38
,October,6211411,1827.6
,October,6311301,5325.33
,August,451100040410300,52.74
,August,171406565410100,315.1
,August,171100065330200,50.12
,October,461800007520701,346.32
,October,171409090211000,145.09
,October,451100040130226,54.28
,September,151200016810500,200.06
,September,451100020400300,7.94
,October,171100080400300,42.29
,October,615100400,30.12
,September,171100080400300,117.93
,September,461800007530201,8633.19
,September,151200020800305,560.16
,September,6211411,1011.86
,September,6321306,883.7
,August,171407777400600,204.74
,August,451100040330226,29.64
,July,461800505521001,466.48
,September,471708015020000,63.76
,September,4500025,2300.7
,September,171409090710200,577.92
,September,615040016,57.3
,September,4500050,190.46
,August,612100707,241.56
,August,171409090700200,348.6
,September,6318109,190.74
,September,471100053400326,14.36
,October,171409090410300,46.55
,October,614301200,56.3
,October,161200008810101,79.36
,October,613020000,1073.63
,August,461800008501601,212.63
,August,4500056,374.18
,October,471100050130200,39.46
,November,613020000,963.97
,October,461800010130201,10.28
,November,6318109,245.68
,November,171140090999910,130.0
,November,4500060,9712.7
,November,613100500,348.34
,September,451900025130201,969.79
,September,981525025130200,102.85
,August,171406565100704,60.46
,October,171400125211000,376.67
,September,451100022400300,2.44
,September,451100032330200,162.39
,September,471100058330226,27.6
,September,151200025800305,126.15
,July,451100023710100,279.21
,September,615050100,75.32
,September,615210100,101.48
,September,171100080330200,103.02
,September,171100090400700,19.86
,October,171407777330800,85.26
,August,615400500,110.36
,August,171309006130200,188.75
,September,171100063401100,9.2
,July,171407777331000,430.42
,September,471100050401000,16.56
,September,171140090999910,134.56
,August,471100050400326,45.48
